Lowest energy data for each cycleCycle	Lowest_Energy_REU
11658 	 27.980 
11659 	 27.980 
11660 	 27.980 
11661 	 27.980 
11662 	 27.980 
11663 	 27.980 
11664 	 27.980 
11665 	 27.980 
11666 	 27.980 
11667 	 27.980 
11668 	 27.980 
11669 	 27.980 
11670 	 27.980 
11671 	 27.980 
11672 	 27.980 
11673 	 27.980 
11674 	 27.980 
11675 	 27.980 
11676 	 27.980 
11677 	 27.980 
11678 	 27.980 
11679 	 27.980 
11680 	 27.980 
11681 	 27.980 
11682 	 27.980 
11683 	 27.980 
11684 	 27.980 
11685 	 27.980 
11686 	 27.980 
11687 	 27.980 
11688 	 27.980 
11689 	 27.980 
11690 	 27.980 
11691 	 27.980 
11692 	 27.980 
11693 	 27.980 
11694 	 27.980 
11695 	 27.980 
11696 	 27.980 
11697 	 27.980 
11698 	 27.980 
11699 	 27.980 
11700 	 27.980 
11701 	 27.980 
11702 	 27.980 
11703 	 27.980 
11704 	 27.980 
11705 	 27.980 
11706 	 27.980 
11707 	 27.980 
11708 	 27.980 
11709 	 27.980 
11710 	 27.980 
11711 	 27.980 
11712 	 27.980 
11713 	 27.980 
11714 	 27.980 
11715 	 27.980 
11716 	 27.980 
11717 	 27.980 
11718 	 27.980 
11719 	 27.980 
11720 	 27.980 
11721 	 27.980 
11722 	 27.980 
11723 	 27.980 
11724 	 27.980 
11725 	 27.980 
11726 	 27.980 
11727 	 27.980 
11728 	 27.980 
11729 	 27.980 
11730 	 27.980 
11731 	 27.980 
11732 	 27.980 
11733 	 27.980 
11734 	 27.980 
11735 	 27.980 
11736 	 27.980 
11737 	 27.980 
11738 	 27.980 
11739 	 27.980 
11740 	 27.980 
11741 	 27.980 
11742 	 27.980 
11743 	 27.980 
11744 	 27.980 
11745 	 27.980 
11746 	 27.980 
11747 	 27.980 
11748 	 27.980 
11749 	 27.980 
11750 	 27.980 
11751 	 27.980 
11752 	 27.980 
11753 	 27.980 
11754 	 27.980 
11755 	 27.980 
11756 	 27.980 
11757 	 27.980 
11758 	 27.980 
11759 	 27.980 
11760 	 27.980 
11761 	 27.980 
11762 	 27.980 
11763 	 27.980 
11764 	 27.980 
11765 	 27.980 
11766 	 27.980 
11767 	 27.980 
11768 	 27.980 
11769 	 27.980 
11770 	 27.980 
11771 	 27.980 
11772 	 27.980 
11773 	 27.980 
11774 	 27.980 
11775 	 27.980 
11776 	 27.980 
11777 	 27.980 
11778 	 27.980 
11779 	 27.980 
11780 	 27.980 
11781 	 27.980 
11782 	 27.980 
11783 	 27.980 
11784 	 27.980 
11785 	 27.980 
11786 	 27.980 
11787 	 27.980 
11788 	 27.980 
11789 	 27.980 
11790 	 27.980 
11791 	 27.980 
11792 	 27.980 
11793 	 27.980 
11794 	 27.980 
11795 	 27.980 
11796 	 27.980 
11797 	 27.980 
11798 	 27.980 
11799 	 27.980 
11800 	 27.980 
11801 	 27.980 
11802 	 27.980 
11803 	 27.980 
11804 	 27.980 
11805 	 27.980 
11806 	 27.980 
11807 	 27.980 
11808 	 27.980 
11809 	 27.980 
11810 	 27.980 
11811 	 27.980 
11812 	 27.980 
11813 	 27.980 
11814 	 27.980 
11815 	 27.980 
11816 	 27.980 
11817 	 27.980 
11818 	 27.980 
11819 	 27.980 
11820 	 27.980 
11821 	 27.980 
11822 	 27.980 
11823 	 27.980 
11824 	 27.980 
11825 	 27.980 
11826 	 27.980 
11827 	 27.980 
11828 	 27.980 
11829 	 27.980 
11830 	 27.980 
11831 	 27.980 
11832 	 27.980 
11833 	 27.980 
11834 	 27.980 
11835 	 27.980 
11836 	 27.980 
11837 	 27.980 
11838 	 27.980 
11839 	 27.980 
11840 	 27.980 
11841 	 27.980 
11842 	 27.980 
11843 	 27.980 
11844 	 27.980 
11845 	 27.980 
11846 	 27.980 
11847 	 27.980 
11848 	 27.980 
11849 	 27.980 
11850 	 27.980 
11851 	 27.980 
11852 	 27.980 
11853 	 27.980 
11854 	 27.980 
11855 	 27.980 
11856 	 27.980 
11857 	 27.980 
11858 	 27.980 
11859 	 27.980 
11860 	 27.980 
11861 	 27.980 
11862 	 27.980 
11863 	 27.980 
11864 	 27.980 
11865 	 27.980 
11866 	 27.980 
11867 	 27.980 
11868 	 27.980 
11869 	 27.980 
11870 	 27.980 
11871 	 27.980 
11872 	 27.980 
11873 	 27.980 
11874 	 27.980 
11875 	 27.980 
11876 	 27.980 
11877 	 27.980 
11878 	 27.980 
11879 	 27.980 
11880 	 27.980 
11881 	 27.980 
11882 	 27.980 
11883 	 27.980 
11884 	 27.980 
11885 	 27.980 
11886 	 27.980 
11887 	 27.980 
11888 	 27.980 
11889 	 27.980 
11890 	 27.980 
11891 	 27.980 
11892 	 27.980 
11893 	 27.980 
11894 	 27.980 
11895 	 27.980 
11896 	 27.980 
11897 	 27.980 
11898 	 27.980 
11899 	 27.980 
11900 	 27.980 
11901 	 27.980 
11902 	 27.980 
11903 	 27.980 
11904 	 27.980 
11905 	 27.980 
11906 	 27.980 
11907 	 27.980 
11908 	 27.980 
11909 	 27.980 
11910 	 27.980 
11911 	 27.980 
11912 	 27.980 
11913 	 27.980 
11914 	 27.980 
11915 	 27.980 
11916 	 27.980 
11917 	 27.980 
11918 	 27.980 
11919 	 27.980 
11920 	 27.980 
11921 	 27.980 
11922 	 27.980 
11923 	 27.980 
11924 	 27.980 
11925 	 27.980 
11926 	 27.980 
11927 	 27.980 
11928 	 27.980 
11929 	 27.980 
11930 	 27.980 
11931 	 27.980 
11932 	 27.980 
11933 	 27.980 
11934 	 27.980 
11935 	 27.980 
11936 	 27.980 
11937 	 27.980 
11938 	 27.980 
11939 	 27.980 
11940 	 27.980 
11941 	 27.980 
11942 	 27.980 
11943 	 27.980 
11944 	 27.980 
11945 	 27.980 
11946 	 27.980 
11947 	 27.980 
11948 	 27.980 
11949 	 27.980 
11950 	 27.980 
11951 	 27.980 
11952 	 27.980 
11953 	 27.980 
11954 	 27.980 
11955 	 27.980 
11956 	 27.980 
11957 	 27.980 
11958 	 27.980 
11959 	 27.980 
11960 	 27.980 
11961 	 27.980 
11962 	 27.980 
11963 	 27.980 
11964 	 27.980 
11965 	 27.980 
11966 	 27.980 
11967 	 27.980 
11968 	 27.980 
11969 	 27.980 
11970 	 27.980 
11971 	 27.980 
11972 	 27.980 
11973 	 27.980 
11974 	 27.980 
11975 	 27.980 
11976 	 27.980 
11977 	 27.980 
11978 	 27.980 
11979 	 27.980 
11980 	 27.980 
11981 	 27.980 
11982 	 27.980 
11983 	 27.980 
11984 	 27.980 
11985 	 27.980 
11986 	 27.980 
11987 	 27.980 
11988 	 27.980 
11989 	 27.980 
11990 	 27.980 
11991 	 27.980 
11992 	 27.980 
11993 	 27.980 
11994 	 27.980 
11995 	 27.980 
11996 	 27.980 
11997 	 27.980 
11998 	 27.980 
11999 	 27.980 
12000 	 27.980 
12001 	 27.980 
12002 	 27.980 
12003 	 27.980 
12004 	 27.980 
12005 	 27.980 
12006 	 27.980 
12007 	 27.980 
12008 	 27.980 
12009 	 27.980 
12010 	 27.980 
12011 	 27.980 
12012 	 27.980 
12013 	 27.980 
12014 	 27.980 
12015 	 27.980 
12016 	 27.980 
12017 	 27.980 
12018 	 27.980 
12019 	 27.980 
12020 	 27.980 
12021 	 27.980 
12022 	 27.980 
12023 	 27.980 
12024 	 27.980 
12025 	 27.980 
12026 	 27.980 
12027 	 27.980 
12028 	 27.980 
12029 	 27.980 
12030 	 27.980 
12031 	 27.980 
12032 	 27.980 
12033 	 27.980 
12034 	 27.980 
12035 	 27.980 
12036 	 27.980 
12037 	 27.980 
12038 	 27.980 
12039 	 27.980 
12040 	 27.980 
12041 	 27.980 
12042 	 27.980 
12043 	 27.980 
12044 	 27.980 
12045 	 27.980 
12046 	 27.980 
12047 	 27.980 
12048 	 27.980 
12049 	 27.980 
12050 	 27.980 
12051 	 27.980 
12052 	 27.980 
12053 	 27.980 
12054 	 27.980 
12055 	 27.980 
12056 	 27.980 
12057 	 27.980 
12058 	 27.980 
12059 	 27.980 
12060 	 27.980 
12061 	 27.980 
12062 	 27.980 
12063 	 27.980 
12064 	 27.980 
12065 	 27.980 
12066 	 27.980 
12067 	 27.980 
12068 	 27.980 
12069 	 27.980 
12070 	 27.980 
12071 	 27.980 
12072 	 27.980 
12073 	 27.980 
12074 	 27.980 
12075 	 27.980 
12076 	 27.980 
12077 	 27.980 
12078 	 27.980 
12079 	 27.980 
12080 	 27.980 
12081 	 27.980 
12082 	 27.980 
12083 	 27.980 
12084 	 27.980 
12085 	 27.980 
12086 	 27.980 
12087 	 27.980 
12088 	 27.980 
12089 	 27.980 
12090 	 27.980 
12091 	 27.980 
12092 	 27.980 
12093 	 27.980 
12094 	 27.980 
12095 	 27.980 
12096 	 27.980 
12097 	 27.980 
12098 	 27.980 
12099 	 27.980 
12100 	 27.980 
12101 	 27.980 
12102 	 27.980 
12103 	 27.980 
12104 	 27.980 
12105 	 27.980 
12106 	 27.980 
12107 	 27.980 
12108 	 27.980 
12109 	 27.980 
12110 	 27.980 
12111 	 27.980 
12112 	 27.980 
12113 	 27.980 
12114 	 27.980 
12115 	 27.980 
12116 	 27.980 
12117 	 27.980 
12118 	 27.980 
12119 	 27.980 
12120 	 27.980 
12121 	 27.980 
12122 	 27.980 
12123 	 27.980 
12124 	 27.980 
12125 	 27.980 
12126 	 27.980 
12127 	 27.980 
12128 	 27.980 
12129 	 27.980 
12130 	 27.980 
12131 	 27.980 
12132 	 27.980 
12133 	 27.980 
12134 	 27.980 
12135 	 27.980 
12136 	 27.980 
12137 	 27.980 
12138 	 27.980 
12139 	 27.980 
12140 	 27.980 
12141 	 27.980 
12142 	 27.980 
12143 	 27.980 
12144 	 27.980 
12145 	 27.980 
12146 	 27.980 
12147 	 27.980 
12148 	 27.980 
12149 	 27.980 
12150 	 27.980 
12151 	 27.980 
12152 	 27.980 
12153 	 27.980 
12154 	 27.980 
12155 	 27.980 
12156 	 27.980 
12157 	 27.980 
12158 	 27.980 
12159 	 27.980 
12160 	 27.980 
12161 	 27.980 
12162 	 27.980 
12163 	 27.980 
12164 	 27.980 
12165 	 27.980 
12166 	 27.980 
12167 	 27.980 
12168 	 27.980 
12169 	 27.980 
12170 	 27.980 
12171 	 27.980 
12172 	 27.980 
12173 	 27.980 
12174 	 27.980 
12175 	 27.980 
12176 	 27.980 
12177 	 27.980 
12178 	 27.980 
12179 	 27.980 
12180 	 27.980 
12181 	 27.980 
12182 	 27.980 
12183 	 27.980 
12184 	 27.980 
12185 	 27.980 
12186 	 27.980 
12187 	 27.980 
12188 	 27.980 
12189 	 27.980 
12190 	 27.980 
12191 	 27.980 
12192 	 27.980 
12193 	 27.980 
12194 	 27.980 
12195 	 27.980 
12196 	 27.980 
12197 	 27.980 
12198 	 27.980 
12199 	 27.980 
12200 	 27.980 
12201 	 27.980 
12202 	 27.980 
12203 	 27.980 
12204 	 27.980 
12205 	 27.980 
12206 	 27.980 
12207 	 27.980 
12208 	 27.980 
12209 	 27.980 
12210 	 27.980 
12211 	 27.980 
12212 	 27.980 
12213 	 27.980 
12214 	 27.980 
12215 	 27.980 
12216 	 27.980 
12217 	 27.980 
12218 	 27.980 
12219 	 27.980 
12220 	 27.980 
12221 	 27.980 
12222 	 27.980 
12223 	 27.980 
12224 	 27.980 
12225 	 27.980 
12226 	 27.980 
12227 	 27.980 
12228 	 27.980 
12229 	 27.980 
12230 	 27.980 
12231 	 27.980 
12232 	 27.980 
12233 	 27.980 
12234 	 27.980 
12235 	 27.980 
12236 	 27.980 
12237 	 27.980 
12238 	 27.980 
12239 	 27.980 
12240 	 27.980 
12241 	 27.980 
12242 	 27.980 
12243 	 27.980 
12244 	 27.980 
12245 	 27.980 
12246 	 27.980 
12247 	 27.980 
12248 	 27.980 
12249 	 27.980 
12250 	 27.980 
12251 	 27.980 
12252 	 27.980 
12253 	 27.980 
12254 	 27.980 
12255 	 27.980 
12256 	 27.980 
12257 	 27.980 
12258 	 27.980 
12259 	 27.980 
12260 	 27.980 
12261 	 27.980 
12262 	 27.980 
12263 	 27.980 
12264 	 27.980 
12265 	 27.980 
12266 	 27.980 
12267 	 27.980 
12268 	 27.980 
12269 	 27.980 
12270 	 27.980 
12271 	 27.980 
12272 	 27.980 
12273 	 27.980 
12274 	 27.980 
12275 	 27.980 
12276 	 27.980 
12277 	 27.980 
12278 	 27.980 
12279 	 27.980 
12280 	 27.980 
12281 	 27.980 
12282 	 27.980 
12283 	 27.980 
12284 	 27.980 
12285 	 27.980 
12286 	 27.980 
12287 	 27.980 
12288 	 27.980 
12289 	 27.980 
12290 	 27.980 
12291 	 27.980 
12292 	 27.980 
12293 	 27.980 
12294 	 27.980 
12295 	 27.980 
12296 	 27.980 
12297 	 27.980 
12298 	 27.980 
12299 	 27.980 
12300 	 27.980 
12301 	 27.980 
12302 	 27.980 
12303 	 27.980 
12304 	 27.980 
12305 	 27.980 
12306 	 27.980 
12307 	 27.980 
12308 	 27.980 
12309 	 27.980 
12310 	 27.980 
12311 	 27.980 
12312 	 27.980 
12313 	 27.980 
12314 	 27.980 
12315 	 27.980 
12316 	 27.980 
12317 	 27.980 
12318 	 27.980 
12319 	 27.980 
12320 	 27.980 
12321 	 27.980 
12322 	 27.980 
12323 	 27.980 
12324 	 27.980 
12325 	 27.980 
12326 	 27.980 
12327 	 27.980 
12328 	 27.980 
12329 	 27.980 
12330 	 27.980 
12331 	 27.980 
12332 	 27.980 
12333 	 27.980 
12334 	 27.980 
12335 	 27.980 
12336 	 27.980 
12337 	 27.980 
12338 	 27.980 
12339 	 27.980 
12340 	 27.980 
12341 	 27.980 
12342 	 27.980 
12343 	 27.980 
12344 	 27.980 
12345 	 27.980 
12346 	 27.980 
12347 	 27.980 
12348 	 27.980 
12349 	 27.980 
12350 	 27.980 
12351 	 27.980 
12352 	 27.980 
12353 	 27.980 
12354 	 27.980 
12355 	 27.980 
12356 	 27.980 
12357 	 27.980 
12358 	 27.980 
12359 	 27.980 
12360 	 27.980 
12361 	 27.980 
12362 	 27.980 
12363 	 27.980 
12364 	 27.980 
12365 	 27.980 
12366 	 27.980 
12367 	 27.980 
12368 	 27.980 
12369 	 27.980 
12370 	 27.980 
12371 	 27.980 
12372 	 27.980 
12373 	 27.980 
12374 	 27.980 
12375 	 27.980 
12376 	 27.980 
12377 	 27.980 
12378 	 27.980 
12379 	 27.980 
12380 	 27.980 
12381 	 27.980 
12382 	 27.980 
12383 	 27.980 
12384 	 27.980 
12385 	 27.980 
12386 	 27.980 
12387 	 27.980 
12388 	 27.980 
12389 	 27.980 
12390 	 27.980 
12391 	 27.980 
12392 	 27.980 
12393 	 27.980 
12394 	 27.980 
12395 	 27.980 
12396 	 27.980 
12397 	 27.980 
12398 	 27.980 
12399 	 27.980 
12400 	 27.980 
12401 	 27.980 
12402 	 27.980 
12403 	 27.980 
12404 	 27.980 
12405 	 27.980 
12406 	 27.980 
12407 	 27.980 
12408 	 27.980 
12409 	 27.980 
12410 	 27.980 
12411 	 27.980 
12412 	 27.980 
12413 	 27.980 
12414 	 27.980 
12415 	 27.980 
12416 	 27.980 
12417 	 27.980 
12418 	 27.980 
12419 	 27.980 
12420 	 27.980 
12421 	 27.980 
12422 	 27.980 
12423 	 27.980 
12424 	 27.980 
12425 	 27.980 
12426 	 27.980 
12427 	 27.980 
12428 	 27.980 
12429 	 27.980 
12430 	 27.980 
12431 	 27.980 
12432 	 27.980 
12433 	 27.980 
12434 	 27.980 
12435 	 27.980 
12436 	 27.980 
12437 	 27.980 
12438 	 27.980 
12439 	 27.980 
12440 	 27.980 
12441 	 27.980 
12442 	 27.980 
12443 	 27.980 
12444 	 27.980 
12445 	 27.980 
12446 	 27.980 
12447 	 27.980 
12448 	 27.980 
12449 	 27.980 
12450 	 27.980 
12451 	 27.980 
12452 	 27.980 
12453 	 27.980 
12454 	 27.980 
12455 	 27.980 
12456 	 27.980 
12457 	 27.980 
12458 	 27.980 
12459 	 27.980 
12460 	 27.980 
12461 	 27.980 
12462 	 27.980 
12463 	 27.980 
12464 	 27.980 
12465 	 27.980 
12466 	 27.980 
12467 	 27.980 
12468 	 27.980 
12469 	 27.980 
12470 	 27.980 
12471 	 27.980 
12472 	 27.980 
12473 	 27.980 
12474 	 27.980 
12475 	 27.980 
12476 	 27.980 
12477 	 27.980 
12478 	 27.980 
12479 	 27.980 
12480 	 27.980 
12481 	 27.980 
12482 	 27.980 
12483 	 27.980 
12484 	 27.980 
12485 	 27.980 
12486 	 27.980 
12487 	 27.980 
12488 	 27.980 
12489 	 27.980 
12490 	 27.980 
12491 	 27.980 
12492 	 27.980 
12493 	 27.980 
12494 	 27.980 
12495 	 27.980 
12496 	 27.980 
12497 	 27.980 
12498 	 27.980 
12499 	 27.980 
12500 	 27.980 
12501 	 27.980 
12502 	 27.980 
12503 	 27.980 
12504 	 27.980 
12505 	 27.980 
12506 	 27.980 
12507 	 27.980 
12508 	 27.980 
12509 	 27.980 
12510 	 27.980 
12511 	 27.980 
12512 	 27.980 
12513 	 27.980 
12514 	 27.980 
12515 	 27.980 
12516 	 27.980 
12517 	 27.980 
12518 	 27.980 
12519 	 27.980 
12520 	 27.980 
12521 	 27.980 
12522 	 27.980 
12523 	 27.980 
12524 	 27.980 
12525 	 27.980 
12526 	 27.980 
12527 	 27.980 
12528 	 27.980 
12529 	 27.980 
12530 	 27.980 
12531 	 27.980 
12532 	 27.980 
12533 	 27.980 
12534 	 27.980 
12535 	 27.980 
12536 	 27.980 
12537 	 27.980 
12538 	 27.980 
12539 	 27.980 
12540 	 27.980 
12541 	 27.980 
12542 	 27.980 
12543 	 27.980 
12544 	 27.980 
12545 	 27.980 
12546 	 27.980 
12547 	 27.980 
12548 	 27.980 
12549 	 27.980 
12550 	 27.980 
12551 	 27.980 
12552 	 27.980 
12553 	 27.980 
12554 	 27.980 
12555 	 27.980 
12556 	 27.980 
12557 	 27.980 
12558 	 27.980 
12559 	 27.980 
12560 	 27.980 
12561 	 27.980 
12562 	 27.980 
12563 	 27.980 
12564 	 27.980 
12565 	 27.980 
12566 	 27.980 
12567 	 27.980 
12568 	 27.980 
12569 	 27.980 
12570 	 27.980 
12571 	 27.980 
12572 	 27.980 
12573 	 27.980 
12574 	 27.980 
12575 	 27.980 
12576 	 27.980 
12577 	 27.980 
12578 	 27.980 
12579 	 27.980 
12580 	 27.980 
12581 	 27.980 
12582 	 27.980 
12583 	 27.980 
12584 	 27.980 
12585 	 27.980 
12586 	 27.980 
12587 	 27.980 
12588 	 27.980 
12589 	 27.980 
12590 	 27.980 
12591 	 27.980 
12592 	 27.980 
12593 	 27.980 
12594 	 27.980 
12595 	 27.980 
12596 	 27.980 
12597 	 27.980 
12598 	 27.980 
12599 	 27.980 
12600 	 27.980 
12601 	 27.980 
12602 	 27.980 
12603 	 27.980 
12604 	 27.980 
12605 	 27.980 
12606 	 27.980 
12607 	 27.980 
12608 	 27.980 
12609 	 27.980 
12610 	 27.980 
12611 	 27.980 
12612 	 27.980 
12613 	 27.980 
12614 	 27.980 
12615 	 27.980 
12616 	 27.980 
12617 	 27.980 
12618 	 27.980 
12619 	 27.980 
12620 	 27.980 
12621 	 27.980 
12622 	 27.980 
12623 	 27.980 
12624 	 27.980 
12625 	 27.980 
12626 	 27.980 
12627 	 27.980 
12628 	 27.980 
12629 	 27.980 
12630 	 27.980 
12631 	 27.980 
12632 	 27.980 
12633 	 27.980 
12634 	 27.980 
12635 	 27.980 
12636 	 27.980 
12637 	 27.980 
12638 	 27.980 
12639 	 27.980 
12640 	 27.980 
12641 	 27.980 
12642 	 27.980 
12643 	 27.980 
12644 	 27.980 
12645 	 27.980 
12646 	 27.980 
12647 	 27.980 
12648 	 27.980 
12649 	 27.980 
12650 	 27.980 
12651 	 27.980 
12652 	 27.980 
12653 	 27.980 
12654 	 27.980 
12655 	 27.980 
12656 	 27.980 
12657 	 27.980 
12658 	 27.980 
12659 	 27.980 
12660 	 27.980 
12661 	 27.980 
12662 	 27.980 
12663 	 27.980 
12664 	 27.980 
12665 	 27.980 
12666 	 27.980 
12667 	 27.980 
12668 	 27.980 
12669 	 27.980 
12670 	 27.980 
12671 	 27.980 
12672 	 27.980 
12673 	 27.980 
12674 	 27.980 
12675 	 27.980 
12676 	 27.980 
12677 	 27.980 
12678 	 27.980 
12679 	 27.980 
12680 	 27.980 
12681 	 27.980 
12682 	 27.980 
12683 	 27.980 
12684 	 27.980 
12685 	 27.980 
12686 	 27.980 
12687 	 27.980 
12688 	 27.980 
12689 	 27.980 
12690 	 27.980 
12691 	 27.980 
12692 	 27.980 
12693 	 27.980 
12694 	 27.980 
12695 	 27.980 
12696 	 27.980 
12697 	 27.980 
12698 	 27.980 
12699 	 27.980 
12700 	 27.980 
12701 	 27.980 
12702 	 27.980 
12703 	 27.980 
12704 	 27.980 
12705 	 27.980 
12706 	 27.980 
12707 	 27.980 
12708 	 27.980 
12709 	 27.980 
12710 	 27.980 
12711 	 27.980 
12712 	 27.980 
12713 	 27.980 
12714 	 27.980 
12715 	 27.980 
12716 	 27.980 
12717 	 27.980 
12718 	 27.980 
12719 	 27.980 
12720 	 27.980 
12721 	 27.980 
12722 	 27.980 
12723 	 27.980 
12724 	 27.980 
12725 	 27.980 
12726 	 27.980 
12727 	 27.980 
12728 	 27.980 
12729 	 27.980 
12730 	 27.980 
12731 	 27.980 
12732 	 27.980 
12733 	 27.980 
12734 	 27.980 
12735 	 27.980 
12736 	 27.980 
12737 	 27.980 
12738 	 27.980 
12739 	 27.980 
12740 	 27.980 
12741 	 27.980 
12742 	 27.980 
12743 	 27.980 
12744 	 27.980 
12745 	 27.980 
12746 	 27.980 
12747 	 27.980 
12748 	 27.980 
12749 	 27.980 
12750 	 27.980 
12751 	 27.980 
12752 	 27.980 
12753 	 27.980 
12754 	 27.980 
12755 	 27.980 
12756 	 27.980 
12757 	 27.980 
12758 	 27.980 
12759 	 27.980 
12760 	 27.980 
12761 	 27.980 
12762 	 27.980 
12763 	 27.980 
12764 	 27.980 
12765 	 27.980 
12766 	 27.980 
12767 	 27.980 
12768 	 27.980 
12769 	 27.980 
12770 	 27.980 
12771 	 27.980 
12772 	 27.980 
12773 	 27.980 
12774 	 27.980 
12775 	 27.980 
12776 	 27.980 
12777 	 27.980 
12778 	 27.980 
12779 	 27.980 
12780 	 27.980 
12781 	 27.980 
12782 	 27.980 
12783 	 27.980 
12784 	 27.980 
12785 	 27.980 
12786 	 27.980 
12787 	 27.980 
12788 	 27.980 
12789 	 27.980 
12790 	 27.980 
12791 	 27.980 
12792 	 27.980 
12793 	 27.980 
12794 	 27.980 
12795 	 27.980 
12796 	 27.980 
12797 	 27.980 
12798 	 27.980 
12799 	 27.980 
12800 	 27.980 
12801 	 27.980 
12802 	 27.980 
12803 	 27.980 
12804 	 27.980 
12805 	 27.980 
12806 	 27.980 
12807 	 27.980 
12808 	 27.980 
12809 	 27.980 
12810 	 27.980 
12811 	 27.980 
12812 	 27.980 
12813 	 27.980 
12814 	 27.980 
12815 	 27.980 
12816 	 27.980 
12817 	 27.980 
12818 	 27.980 
12819 	 27.980 
12820 	 27.980 
12821 	 27.980 
12822 	 27.980 
12823 	 27.980 
12824 	 27.980 
12825 	 27.980 
12826 	 27.980 
12827 	 27.980 
12828 	 27.980 
12829 	 27.980 
12830 	 27.980 
12831 	 27.980 
12832 	 27.980 
12833 	 27.980 
12834 	 27.980 
12835 	 27.980 
12836 	 27.980 
12837 	 27.980 
12838 	 27.980 
12839 	 27.980 
12840 	 27.980 
12841 	 27.980 
12842 	 27.980 
12843 	 27.980 
12844 	 27.980 
12845 	 27.980 
12846 	 27.980 
12847 	 27.980 
12848 	 27.980 
12849 	 27.980 
12850 	 27.980 
12851 	 27.980 
12852 	 27.980 
12853 	 27.980 
12854 	 27.980 
12855 	 27.980 
12856 	 27.980 
12857 	 27.980 
12858 	 27.980 
12859 	 27.980 
12860 	 27.980 
12861 	 27.980 
12862 	 27.980 
12863 	 27.980 
12864 	 27.980 
12865 	 27.980 
12866 	 27.980 
12867 	 27.980 
12868 	 27.980 
12869 	 27.980 
12870 	 27.980 
12871 	 27.980 
12872 	 27.980 
12873 	 27.980 
12874 	 27.980 
12875 	 27.980 
12876 	 27.980 
12877 	 27.980 
12878 	 27.980 
12879 	 27.980 
12880 	 27.980 
12881 	 27.980 
12882 	 27.980 
12883 	 27.980 
12884 	 27.980 
12885 	 27.980 
12886 	 27.980 
12887 	 27.980 
12888 	 27.980 
12889 	 27.980 
12890 	 27.980 
12891 	 27.980 
12892 	 27.980 
12893 	 27.980 
12894 	 27.980 
12895 	 27.980 
12896 	 27.980 
12897 	 27.980 
12898 	 27.980 
12899 	 27.980 
12900 	 27.980 
12901 	 27.980 
12902 	 27.980 
12903 	 27.980 
12904 	 27.980 
12905 	 27.980 
12906 	 27.980 
12907 	 27.980 
12908 	 27.980 
12909 	 27.980 
12910 	 27.980 
12911 	 27.980 
12912 	 27.980 
12913 	 27.980 
12914 	 27.980 
12915 	 27.980 
12916 	 27.980 
12917 	 27.980 
12918 	 27.980 
12919 	 27.980 
12920 	 27.980 
12921 	 27.980 
12922 	 27.980 
12923 	 27.980 
12924 	 27.980 
12925 	 27.980 
12926 	 27.980 
12927 	 27.980 
12928 	 27.980 
12929 	 27.980 
12930 	 27.980 
12931 	 27.980 
12932 	 27.980 
12933 	 27.980 
12934 	 27.980 
12935 	 27.980 
12936 	 27.980 
12937 	 27.980 
12938 	 27.980 
12939 	 27.980 
12940 	 27.980 
12941 	 27.980 
12942 	 27.980 
12943 	 27.980 
12944 	 27.980 
12945 	 27.980 
12946 	 27.980 
12947 	 27.980 
12948 	 27.980 
12949 	 27.980 
12950 	 27.980 
12951 	 27.980 
12952 	 27.980 
12953 	 27.980 
12954 	 27.980 
12955 	 27.980 
12956 	 27.980 
12957 	 27.980 
12958 	 27.980 
12959 	 27.980 
12960 	 27.980 
12961 	 27.980 
12962 	 27.980 
12963 	 27.980 
12964 	 27.980 
12965 	 27.980 
12966 	 27.980 
12967 	 27.980 
12968 	 27.980 
12969 	 27.980 
12970 	 27.980 
12971 	 27.980 
12972 	 27.980 
12973 	 27.980 
12974 	 27.980 
12975 	 27.980 
12976 	 27.980 
12977 	 27.980 
12978 	 27.980 
12979 	 27.980 
12980 	 27.980 
12981 	 27.980 
12982 	 27.980 
12983 	 27.980 
12984 	 27.980 
12985 	 27.980 
12986 	 27.980 
12987 	 27.980 
12988 	 27.980 
12989 	 27.980 
12990 	 27.980 
12991 	 27.980 
12992 	 27.980 
12993 	 27.980 
12994 	 27.980 
12995 	 27.980 
12996 	 27.980 
12997 	 27.980 
12998 	 27.980 
12999 	 27.980 
13000 	 27.980 
13001 	 27.980 
13002 	 27.980 
13003 	 27.980 
13004 	 27.980 
13005 	 27.980 
13006 	 27.980 
13007 	 27.980 
13008 	 27.980 
13009 	 27.980 
13010 	 27.980 
13011 	 27.980 
13012 	 27.980 
13013 	 27.980 
13014 	 27.980 
13015 	 27.980 
13016 	 27.980 
13017 	 27.980 
13018 	 27.980 
13019 	 27.980 
13020 	 27.980 
13021 	 27.980 
13022 	 27.980 
13023 	 27.980 
13024 	 27.980 
13025 	 27.980 
13026 	 27.980 
13027 	 27.980 
13028 	 27.980 
13029 	 27.980 
13030 	 27.980 
13031 	 27.980 
13032 	 27.980 
13033 	 27.980 
13034 	 27.980 
13035 	 27.980 
13036 	 27.980 
13037 	 27.980 
13038 	 27.980 
13039 	 27.980 
13040 	 27.980 
13041 	 27.980 
13042 	 27.980 
13043 	 27.980 
13044 	 27.980 
13045 	 27.980 
13046 	 27.980 
13047 	 27.980 
13048 	 27.980 
13049 	 27.980 
13050 	 27.980 
13051 	 27.980 
13052 	 27.980 
13053 	 27.980 
13054 	 27.980 
